before_image_id,after_image_id,pair_type,before_soma_area_mean,before_circularity_mean,before_neurite_length,before_branch_count,before_neurite_density,after_soma_area_mean,after_circularity_mean,after_neurite_length,after_branch_count,after_neurite_density,delta_soma_area_mean,delta_circularity_mean,delta_neurite_length,delta_branch_count,delta_neurite_density,dish,label,is_synthetic
d4_t00_ph162,d4_t10_ph715,real_longitudinal,529.2857142857143,0.24362007827127652,560,41,0.15114709851551958,560.5,0.23269702346758595,315,17,0.14049955396966993,31.214285714285666,-0.010923054803690574,-245.0,-24.0,-0.010647544545849652,4,10.0,False
d4_t00_ph163,d4_t10_ph706,real_longitudinal,4278.0,0.12963755379484881,372,29,0.08695652173913043,341.2,0.3036733846671182,567,47,0.16617819460726846,-3936.8,0.17403583087226937,195.0,18.0,0.07922167286813803,4,10.0,False
d4_t00_ph164,d4_t10_ph701,real_longitudinal,495.42857142857144,0.3015529040869468,486,34,0.14013840830449828,447.375,0.2255130820192136,591,63,0.16512992455993294,-48.053571428571445,-0.07603982206773319,105.0,29.0,0.024991516255434665,4,10.0,False
d4_t00_ph165,d4_t10_ph710,real_longitudinal,3625.0,0.17140844344122938,270,22,0.07448275862068965,526.4,0.27576625376247116,379,20,0.14399696048632218,-3098.6,0.10435781032124178,109.0,-2.0,0.06951420186563254,4,10.0,False
d4_t00_ph166,d4_t10_ph704,real_longitudinal,2069.0,0.16583009604976773,372,17,0.08989850169163847,641.75,0.3482766744537076,352,53,0.1371250486949747,-1427.25,0.18244657840393985,-20.0,36.0,0.047226547003336214,4,10.0,False
d4_t00_ph110,d4_t12_ph856,real_longitudinal,3663.0,0.1891730641458693,260,29,0.07098007098007098,360.25,0.4167563574724704,409,38,0.14191533657182512,-3302.75,0.22758329332660113,149.0,9.0,0.07093526559175414,4,12.0,False
d4_t00_ph111,d4_t12_ph872,real_longitudinal,560.0,0.3433378516755698,385,35,0.11458333333333333,388.5,0.2974606068056217,463,21,0.14897039897039896,-171.5,-0.0458772448699481,78.0,-14.0,0.03438706563706563,4,12.0,False
d4_t00_ph112,d4_t12_ph847,real_longitudinal,3366.0,0.3779440197015701,142,10,0.0421865715983363,359.1111111111111,0.3107783552922468,417,13,0.12902227722772278,-3006.8888888888887,-0.06716566440932331,275.0,3.0,0.08683570562938647,4,12.0,False
d4_t00_ph113,d4_t12_ph841,real_longitudinal,3799.0,0.25339736319078704,228,25,0.06001579362990261,911.5,0.47125944677278353,428,63,0.11738891936368623,-2887.5,0.2178620835819965,200.0,38.0,0.05737312573378362,4,12.0,False
d4_t00_ph114,d4_t12_ph845,real_longitudinal,1269.0,0.45580485325425485,225,24,0.0591016548463357,383.2857142857143,0.33587853075589597,357,18,0.13306000745434216,-885.7142857142858,-0.11992632249835888,132.0,-6.0,0.07395835260800646,4,12.0,False
d4_t00_ph115,d4_t12_ph859,real_longitudinal,724.4,0.331376940156228,427,39,0.11789066813914964,448.5,0.3683256694844719,345,23,0.1282051282051282,-275.9,0.03694872932824389,-82.0,-16.0,0.010314460065978553,4,12.0,False
d4_t00_ph116,d4_t12_ph851,real_longitudinal,986.25,0.2661892420697835,441,26,0.11178707224334601,423.0,0.226228532807846,346,7,0.1635933806146572,-563.25,-0.03996070926193751,-95.0,-19.0,0.051806308371311185,4,12.0,False
d4_t00_ph117,d4_t12_ph859,real_longitudinal,1043.0,0.30737741975814586,286,33,0.09140300415468201,448.5,0.3683256694844719,345,23,0.1282051282051282,-594.5,0.06094824972632601,59.0,-10.0,0.03680212405044618,4,12.0,False
d4_t00_ph118,d4_t12_ph842,real_longitudinal,874.0,0.5212473232994558,203,24,0.07742181540808543,1923.5,0.3303015629470568,472,47,0.12269300753834156,1049.5,-0.19094576035239896,269.0,23.0,0.04527119213025613,4,12.0,False
d4_t00_ph119,d4_t12_ph853,real_longitudinal,4590.0,0.10847516128944198,343,17,0.0747276688453159,902.5,0.2645287615752173,525,40,0.14542936288088643,-3687.5,0.15605360028577533,182.0,23.0,0.07070169403557053,4,12.0,False
d4_t00_ph120,d4_t12_ph856,real_longitudinal,502.875,0.2906007406903789,637,47,0.15833954760129257,360.25,0.4167563574724704,409,38,0.14191533657182512,-142.625,0.12615561678209153,-228.0,-9.0,-0.01642421102946745,4,12.0,False
d4_t00_ph121,d4_t12_ph856,real_longitudinal,4353.0,0.1022812103861993,351,12,0.08063404548587182,360.25,0.4167563574724704,409,38,0.14191533657182512,-3992.75,0.3144751470862711,58.0,26.0,0.0612812910859533,4,12.0,False
d4_t00_ph122,d4_t12_ph861,real_longitudinal,1943.0,0.13290323881039745,418,39,0.10756562017498714,500.8333333333333,0.42760453978834034,353,21,0.11747088186356074,-1442.1666666666667,0.2947013009779429,-65.0,-18.0,0.0099052616885736,4,12.0,False
d4_t00_ph123,d4_t12_ph869,real_longitudinal,1659.0,0.2073555556226795,355,20,0.10699216395418927,423.4,0.33320373978622936,263,4,0.12423240434577232,-1235.6,0.12584818416354987,-92.0,-16.0,0.017240240391583048,4,12.0,False
d4_t00_ph124,d4_t12_ph858,real_longitudinal,2022.5,0.23349579481044824,356,28,0.08800988875154511,417.5,0.34325219510792887,429,30,0.1284431137724551,-1605.0,0.10975640029748063,73.0,2.0,0.040433225020909985,4,12.0,False
d4_t00_ph125,d4_t12_ph872,real_longitudinal,712.0,0.2185002262204176,407,21,0.11432584269662921,388.5,0.2974606068056217,463,21,0.14897039897039896,-323.5,0.0789603805852041,56.0,0.0,0.03464455627376975,4,12.0,False
d4_t00_ph126,d4_t12_ph860,real_longitudinal,498.1666666666667,0.2853221083418946,385,27,0.1288056206088993,576.2,0.40213682558919805,319,23,0.11072544255466851,78.03333333333336,0.11681471724730347,-66.0,-4.0,-0.01808017805423079,4,12.0,False
d4_t00_ph127,d4_t12_ph850,real_longitudinal,2023.0,0.277576899954108,306,30,0.07563025210084033,478.6,0.30825813357918097,333,19,0.1391558712912662,-1544.4,0.030681233625072968,27.0,-11.0,0.06352561919042586,4,12.0,False
d4_t00_ph128,d4_t12_ph849,real_longitudinal,1427.0,0.3566343489096672,624,50,0.14576033637000702,536.25,0.30977046549043913,260,6,0.12121212121212122,-890.75,-0.04686388341922809,-364.0,-44.0,-0.0245482151578858,4,12.0,False
d4_t00_ph129,d4_t12_ph852,real_longitudinal,1441.3333333333333,0.2006138494457126,430,61,0.09944495837187789,403.5,0.43365728896835776,234,20,0.1449814126394052,-1037.8333333333333,0.23304343952264517,-196.0,-41.0,0.04553645426752731,4,12.0,False
d4_t00_ph130,d4_t12_ph863,real_longitudinal,721.25,0.23912925089716572,373,31,0.1292894280762565,399.2857142857143,0.3630070556314257,423,36,0.15134168157423972,-321.9642857142857,0.12387780473426,50.0,5.0,0.022052253497983204,4,12.0,False
d4_t00_ph131,d4_t12_ph849,real_longitudinal,2367.0,0.14207098474174548,238,10,0.10054921841994086,536.25,0.30977046549043913,260,6,0.12121212121212122,-1830.75,0.16769948074869365,22.0,-4.0,0.02066290279218036,4,12.0,False
d4_t00_ph132,d4_t12_ph874,real_longitudinal,3444.0,0.20918998092578733,241,16,0.06997677119628339,414.8333333333333,0.41383251681064087,297,7,0.11932503013258337,-3029.1666666666665,0.20464253588485354,56.0,-9.0,0.04934825893629999,4,12.0,False
d4_t00_ph133,d4_t12_ph858,real_longitudinal,2782.0,0.19637403774393533,204,20,0.07332854061826025,417.5,0.34325219510792887,429,30,0.1284431137724551,-2364.5,0.14687815736399354,225.0,10.0,0.05511457315419485,4,12.0,False
d4_t00_ph134,d4_t12_ph872,real_longitudinal,2046.0,0.12533401485428755,443,35,0.10826001955034213,388.5,0.2974606068056217,463,21,0.14897039897039896,-1657.5,0.17212659195133415,20.0,-14.0,0.04071037942005683,4,12.0,False
d4_t00_ph135,d4_t12_ph866,real_longitudinal,4516.0,0.09444904925850342,446,54,0.0987599645704163,1353.6666666666667,0.17722125810856304,499,35,0.12287613888204876,-3162.333333333333,0.08277220885005962,53.0,-19.0,0.02411617431163246,4,12.0,False
d4_t00_ph136,d4_t12_ph853,real_longitudinal,1346.0,0.3073119964284327,368,49,0.09113422486379395,902.5,0.2645287615752173,525,40,0.14542936288088643,-443.5,-0.04278323485321539,157.0,-9.0,0.05429513801709247,4,12.0,False
d4_t00_ph137,d4_t12_ph849,real_longitudinal,3782.0,0.16409909427113176,320,19,0.08461131676361713,536.25,0.30977046549043913,260,6,0.12121212121212122,-3245.75,0.14567137121930737,-60.0,-13.0,0.03660080444850408,4,12.0,False
d4_t00_ph138,d4_t12_ph868,real_longitudinal,3935.0,0.08971656539861238,437,61,0.1110546378653113,382.0,0.29697116215963937,319,19,0.13917975567190227,-3553.0,0.20725459676102698,-118.0,-42.0,0.028125117806590966,4,12.0,False
d4_t00_ph139,d4_t12_ph853,real_longitudinal,2196.0,0.4954883739686001,296,24,0.06739526411657559,902.5,0.2645287615752173,525,40,0.14542936288088643,-1293.5,-0.2309596123933828,229.0,16.0,0.07803409876431083,4,12.0,False
d4_t00_ph140,d4_t12_ph850,real_longitudinal,1322.0,0.2953707530217538,359,15,0.09051941502773575,478.6,0.30825813357918097,333,19,0.1391558712912662,-843.4,0.012887380557427164,-26.0,4.0,0.04863645626353044,4,12.0,False
d4_t00_ph141,d4_t12_ph875,real_longitudinal,1607.6666666666667,0.19714605896903828,681,105,0.14119842421729215,709.8,0.33145003720081884,431,38,0.12144265990419836,-897.8666666666668,0.13430397823178056,-250.0,-67.0,-0.019755764313093782,4,12.0,False
d4_t00_ph142,d4_t12_ph858,real_longitudinal,626.8,0.22918570174602637,483,54,0.15411614550095723,417.5,0.34325219510792887,429,30,0.1284431137724551,-209.29999999999995,0.1140664933619025,-54.0,-24.0,-0.025673031728502133,4,12.0,False
d4_t00_ph143,d4_t12_ph842,real_longitudinal,807.6,0.325556476602218,495,37,0.1225854383358098,1923.5,0.3303015629470568,472,47,0.12269300753834156,1115.9,0.004745086344838834,-23.0,10.0,0.00010756920253175706,4,12.0,False
d4_t00_ph144,d4_t12_ph859,real_longitudinal,2974.0,0.4243526578011173,136,17,0.04572965702757229,448.5,0.3683256694844719,345,23,0.1282051282051282,-2525.5,-0.05602698831664543,209.0,6.0,0.08247547117755591,4,12.0,False
d4_t00_ph145,d4_t12_ph858,real_longitudinal,4337.0,0.036467204637021994,543,37,0.12520175236338482,417.5,0.34325219510792887,429,30,0.1284431137724551,-3919.5,0.3067849904709069,-114.0,-7.0,0.003241361409070276,4,12.0,False
d4_t00_ph146,d4_t12_ph872,real_longitudinal,4403.0,0.0877307758807234,394,28,0.0894844424256189,388.5,0.2974606068056217,463,21,0.14897039897039896,-4014.5,0.2097298309248983,69.0,-7.0,0.05948595654478006,4,12.0,False
d4_t00_ph147,d4_t12_ph867,real_longitudinal,1011.6666666666666,0.41874627059577324,401,60,0.13212520593080726,858.6666666666666,0.21575709334678894,318,12,0.1234472049689441,-153.0,-0.2029891772489843,-83.0,-48.0,-0.008678000961863164,4,12.0,False
d4_t00_ph148,d4_t12_ph848,real_longitudinal,1643.0,0.3934328514972508,251,31,0.07638466220328667,1179.0,0.3372119441183474,336,42,0.09499575911789652,-464.0,-0.05622090737890345,85.0,11.0,0.018611096914609854,4,12.0,False
d4_t00_ph149,d4_t12_ph846,real_longitudinal,3541.0,0.44949301009754544,190,26,0.05365715899463428,459.8333333333333,0.3384597123368769,419,40,0.15186661833997825,-3081.1666666666665,-0.11103329776066856,229.0,14.0,0.09820945934534397,4,12.0,False
d4_t00_ph150,d4_t12_ph863,real_longitudinal,1201.3333333333333,0.2369687411642991,347,42,0.0962819089900111,399.2857142857143,0.3630070556314257,423,36,0.15134168157423972,-802.047619047619,0.1260383144671266,76.0,-6.0,0.05505977258422862,4,12.0,False
d4_t00_ph151,d4_t12_ph842,real_longitudinal,2073.0,0.18440396367804704,535,53,0.12904003859141341,1923.5,0.3303015629470568,472,47,0.12269300753834156,-149.5,0.14589759926900978,-63.0,-6.0,-0.0063470310530718554,4,12.0,False
d4_t00_ph152,d4_t12_ph852,real_longitudinal,1622.3333333333333,0.5157070706801354,355,35,0.07294020957468667,403.5,0.43365728896835776,234,20,0.1449814126394052,-1218.8333333333333,-0.08204978171177768,-121.0,-15.0,0.07204120306471853,4,12.0,False
d4_t00_ph153,d4_t12_ph846,real_longitudinal,1691.0,0.1300417136443492,422,62,0.12477823772915435,459.8333333333333,0.3384597123368769,419,40,0.15186661833997825,-1231.1666666666667,0.2084179986925277,-3.0,-22.0,0.0270883806108239,4,12.0,False
d4_t00_ph154,d4_t12_ph841,real_longitudinal,513.2,0.38341021187384705,287,20,0.11184723304754482,911.5,0.47125944677278353,428,63,0.11738891936368623,398.29999999999995,0.08784923489893648,141.0,43.0,0.005541686316141409,4,12.0,False
d4_t00_ph155,d4_t12_ph874,real_longitudinal,1850.0,0.19038510416900895,485,66,0.13108108108108107,414.8333333333333,0.41383251681064087,297,7,0.11932503013258337,-1435.1666666666667,0.22344741264163193,-188.0,-59.0,-0.011756050948497701,4,12.0,False
d4_t00_ph156,d4_t12_ph844,real_longitudinal,1796.5,0.3413084614034812,404,47,0.11244085722237684,466.3333333333333,0.42772475211568545,432,32,0.15439599714081487,-1330.1666666666667,0.08641629071220425,28.0,-15.0,0.04195513991843802,4,12.0,False
d4_t00_ph157,d4_t12_ph841,real_longitudinal,899.25,0.30787158815829474,521,66,0.14484292465943843,911.5,0.47125944677278353,428,63,0.11738891936368623,12.25,0.1633878586144888,-93.0,-3.0,-0.027454005295752204,4,12.0,False
d4_t00_ph158,d4_t12_ph875,real_longitudinal,1263.5,0.26086817663508055,265,36,0.10486743173723784,709.8,0.33145003720081884,431,38,0.12144265990419836,-553.7,0.07058186056573829,166.0,2.0,0.016575228166960526,4,12.0,False
d4_t00_ph159,d4_t12_ph847,real_longitudinal,878.25,0.2125996475127639,506,52,0.14403643609450612,359.1111111111111,0.3107783552922468,417,13,0.12902227722772278,-519.1388888888889,0.0981787077794829,-89.0,-39.0,-0.01501415886678334,4,12.0,False
d4_t00_ph160,d4_t12_ph871,real_longitudinal,3994.0,0.10375680335747141,378,29,0.09464196294441662,621.8,0.36927586512068117,404,28,0.12994532003859763,-3372.2,0.2655190617632098,26.0,-1.0,0.035303357094181004,4,12.0,False
d4_t00_ph161,d4_t12_ph842,real_longitudinal,3465.0,0.09076187865066321,379,29,0.10937950937950938,1923.5,0.3303015629470568,472,47,0.12269300753834156,-1541.5,0.2395396842963936,93.0,18.0,0.013313498158832177,4,12.0,False
d4_t00_ph162,d4_t12_ph846,real_longitudinal,529.2857142857143,0.24362007827127652,560,41,0.15114709851551958,459.8333333333333,0.3384597123368769,419,40,0.15186661833997825,-69.45238095238102,0.09483963406560036,-141.0,-1.0,0.0007195198244586698,4,12.0,False
d4_t00_ph163,d4_t12_ph845,real_longitudinal,4278.0,0.12963755379484881,372,29,0.08695652173913043,383.2857142857143,0.33587853075589597,357,18,0.13306000745434216,-3894.714285714286,0.20624097696104715,-15.0,-11.0,0.04610348571521172,4,12.0,False
d4_t00_ph164,d4_t12_ph867,real_longitudinal,495.42857142857144,0.3015529040869468,486,34,0.14013840830449828,858.6666666666666,0.21575709334678894,318,12,0.1234472049689441,363.2380952380952,-0.08579581074015785,-168.0,-22.0,-0.016691203335554183,4,12.0,False
d4_t00_ph165,d4_t12_ph863,real_longitudinal,3625.0,0.17140844344122938,270,22,0.07448275862068965,399.2857142857143,0.3630070556314257,423,36,0.15134168157423972,-3225.714285714286,0.19159861219019633,153.0,14.0,0.07685892295355007,4,12.0,False
d4_t00_ph166,d4_t12_ph858,real_longitudinal,2069.0,0.16583009604976773,372,17,0.08989850169163847,417.5,0.34325219510792887,429,30,0.1284431137724551,-1651.5,0.17742209905816114,57.0,13.0,0.03854461208081662,4,12.0,False
d4_t00_ph110,d4_t14_ph1006,real_longitudinal,3663.0,0.1891730641458693,260,29,0.07098007098007098,377.2857142857143,0.5253538711670692,283,19,0.10715638015903067,-3285.714285714286,0.3361808070211999,23.0,-10.0,0.0361763091789597,4,14.0,False
d4_t00_ph111,d4_t14_ph1002,real_longitudinal,560.0,0.3433378516755698,385,35,0.11458333333333333,262.1111111111111,0.39392380086801065,358,8,0.15175922000847816,-297.8888888888889,0.05058594919244086,-27.0,-27.0,0.037175886675144834,4,14.0,False
d4_t00_ph112,d4_t14_ph1015,real_longitudinal,3366.0,0.3779440197015701,142,10,0.0421865715983363,1843.0,0.42937399638934126,266,17,0.07216494845360824,-1523.0,0.05142997668777116,124.0,7.0,0.029978376855271938,4,14.0,False
d4_t00_ph113,d4_t14_ph1006,real_longitudinal,3799.0,0.25339736319078704,228,25,0.06001579362990261,377.2857142857143,0.5253538711670692,283,19,0.10715638015903067,-3421.714285714286,0.2719565079762822,55.0,-6.0,0.047140586529128066,4,14.0,False
d4_t00_ph114,d4_t14_ph988,real_longitudinal,1269.0,0.45580485325425485,225,24,0.0591016548463357,774.6,0.6035580868655328,384,21,0.09914794732765299,-494.4,0.14775323361127796,159.0,-3.0,0.04004629248131729,4,14.0,False
d4_t00_ph115,d4_t14_ph991,real_longitudinal,724.4,0.331376940156228,427,39,0.11789066813914964,1682.0,0.16349663400648912,356,35,0.10582639714625446,957.6,-0.16788030614973887,-71.0,-4.0,-0.012064270992895185,4,14.0,False
d4_t00_ph116,d4_t14_ph995,real_longitudinal,986.25,0.2661892420697835,441,26,0.11178707224334601,538.0,0.22971676510487818,499,38,0.15458488228004957,-448.25,-0.036472476964905326,58.0,12.0,0.04279781003670356,4,14.0,False
d4_t00_ph117,d4_t14_ph1013,real_longitudinal,1043.0,0.30737741975814586,286,33,0.09140300415468201,560.5,0.2787224313319674,284,13,0.12667261373773417,-482.5,-0.028654988426178474,-2.0,-20.0,0.035269609583052156,4,14.0,False
d4_t00_ph118,d4_t14_ph1000,real_longitudinal,874.0,0.5212473232994558,203,24,0.07742181540808543,945.6666666666666,0.3794373804182137,274,10,0.09658089531194924,71.66666666666663,-0.1418099428812421,71.0,-14.0,0.019159079903863813,4,14.0,False
d4_t00_ph119,d4_t14_ph1007,real_longitudinal,4590.0,0.10847516128944198,343,17,0.0747276688453159,1158.6666666666667,0.24170510802296127,411,33,0.11823935558112773,-3431.333333333333,0.1332299467335193,68.0,16.0,0.043511686735811836,4,14.0,False
d4_t00_ph120,d4_t14_ph995,real_longitudinal,502.875,0.2906007406903789,637,47,0.15833954760129257,538.0,0.22971676510487818,499,38,0.15458488228004957,35.125,-0.06088397558550071,-138.0,-9.0,-0.003754665321242995,4,14.0,False
d4_t00_ph121,d4_t14_ph1014,real_longitudinal,4353.0,0.1022812103861993,351,12,0.08063404548587182,409.85714285714283,0.3721293860146398,375,19,0.1307075636110143,-3943.1428571428573,0.2698481756284405,24.0,7.0,0.05007351812514248,4,14.0,False
d4_t00_ph122,d4_t14_ph989,real_longitudinal,1943.0,0.13290323881039745,418,39,0.10756562017498714,572.2857142857143,0.34856636719447387,537,44,0.13404892661008488,-1370.7142857142858,0.21566312838407642,119.0,5.0,0.026483306435097748,4,14.0,False
d4_t00_ph123,d4_t14_ph1012,real_longitudinal,1659.0,0.2073555556226795,355,20,0.10699216395418927,470.42857142857144,0.46492666902730145,433,24,0.13149104160340117,-1188.5714285714284,0.25757111340462197,78.0,4.0,0.024498877649211895,4,14.0,False
d4_t00_ph124,d4_t14_ph1004,real_longitudinal,2022.5,0.23349579481044824,356,28,0.08800988875154511,721.6,0.39929233975795075,412,29,0.11419068736141907,-1300.9,0.1657965449475025,56.0,1.0,0.026180798609873962,4,14.0,False
d4_t00_ph125,d4_t14_ph997,real_longitudinal,712.0,0.2185002262204176,407,21,0.11432584269662921,650.75,0.4230397797851876,265,16,0.10180560891279293,-61.25,0.20453955356477,-142.0,-5.0,-0.01252023378383628,4,14.0,False
d4_t00_ph126,d4_t14_ph993,real_longitudinal,498.1666666666667,0.2853221083418946,385,27,0.1288056206088993,643.8,0.259688457890518,440,40,0.1366884125504815,145.63333333333327,-0.02563365045137661,55.0,13.0,0.007882791941582201,4,14.0,False
d4_t00_ph127,d4_t14_ph999,real_longitudinal,2023.0,0.277576899954108,306,30,0.07563025210084033,702.8,0.3074222753314055,408,19,0.11610700056915196,-1320.2,0.02984537537729748,102.0,-11.0,0.04047674846831163,4,14.0,False
d4_t00_ph128,d4_t14_ph995,real_longitudinal,1427.0,0.3566343489096672,624,50,0.14576033637000702,538.0,0.22971676510487818,499,38,0.15458488228004957,-889.0,-0.12691758380478904,-125.0,-12.0,0.008824545910042558,4,14.0,False
d4_t00_ph129,d4_t14_ph1008,real_longitudinal,1441.3333333333333,0.2006138494457126,430,61,0.09944495837187789,742.8,0.35069115757477604,427,20,0.11497038233710286,-698.5333333333333,0.15007730812906345,-3.0,-41.0,0.015525423965224966,4,14.0,False
d4_t00_ph130,d4_t14_ph1007,real_longitudinal,721.25,0.23912925089716572,373,31,0.1292894280762565,1158.6666666666667,0.24170510802296127,411,33,0.11823935558112773,437.41666666666674,0.0025758571257955554,38.0,2.0,-0.01105007249512878,4,14.0,False
d4_t00_ph131,d4_t14_ph1006,real_longitudinal,2367.0,0.14207098474174548,238,10,0.10054921841994086,377.2857142857143,0.5253538711670692,283,19,0.10715638015903067,-1989.7142857142858,0.3832828864253237,45.0,9.0,0.006607161739089817,4,14.0,False
d4_t00_ph132,d4_t14_ph997,real_longitudinal,3444.0,0.20918998092578733,241,16,0.06997677119628339,650.75,0.4230397797851876,265,16,0.10180560891279293,-2793.25,0.21384979885940025,24.0,0.0,0.031828837716509545,4,14.0,False
